"","SampleID","OrganismCode","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","Plus.Count","FishIDComments","SalmGenRowID","GeneticID1","Prob1","GeneticID2","Prob2","SalmComments","SmeltGenRowID","GeneticID","numChrom","V.shape","SmeltComments","qDS","qLFS","qWAG","GenotypeRun"
"333",8522,"CHN",101,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_505",1,FALSE,"LW: 11.71; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_506",1,FALSE,"LW: 9.12; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",8522,"CHN",99,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_507",1,FALSE,"LW: 12.46; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_508",1,FALSE,"LW: 8.98; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_509",1,FALSE,"LW: 8.39;Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",8522,"CHN",88,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_510",1,FALSE,"LW: 7.09; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",8522,"CHN",92,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_511",1,FALSE,"LW: 10.00; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",8483,"CHN",122,NA,21.34,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_001",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",8483,"CHN",103,NA,13.46,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_002",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",8483,"CHN",119,NA,19.67,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_003",1,FALSE,"Might have had adipose fin disturbed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",8487,"CHN",128,NA,25.21,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_004",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",8497,"CHN",103,NA,13.38,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_005",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",8497,"CHN",111,NA,15.69,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_006",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",8505,"CHN",112,NA,17.63,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_007",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",8679,"CHN",113,NA,17.5,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_009",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",8513,"CHN",112,NA,18.82,"","","None","W","n/p","Yes",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-W_010",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",8932,"CHN",69,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_011",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",8932,"CHN",80,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_012",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",8932,"CHN",56,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_013",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",8583,"CHN",756,815,NA,"Unknown","","None","n/p","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019CHNA002",1,FALSE,"double floy tagged. Right: #521 Left: #520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
